# position.dat
#
# Position data for simulation of WSN nodes
# Automatically generated with Python
# Version: 0.10, 2012-may-02
# Author: Marcus Lundén, SICS
# email: marcus.lunden@gmail.com
#
# Model used: Random Waypoint model
# Number of nodes: 31
# Time [s]: 600.0 seconds
# Min speed [m/s]: 1.0
# Max speed [m/s]: 4.0
# Min pause time [s]: 2.0
# Max pause time [s]: 10.0
# Currently disregarding the first 10.0 seconds
# Resolution [s]: 0.2
# Maximum X-size [m]: 150.0
# Maximum Y-size [m]: 150.0
# Note that nodes index here start at zero due to Cooja input format.
#    However, the nodes are indexed >=1 in stats file.
#
#==========================================
0 0.0 102.003322556 65.1943771269
1 0.0 33.54406584 108.878465882
2 0.0 70.3345158043 78.2295980914
3 0.0 80.6274629522 32.8730920486
4 0.0 72.2516541771 91.2972696939
5 0.0 67.7197910621 120.163073254
6 0.0 38.9694879303 26.4674935524
7 0.0 21.191713859 108.797951594
8 0.0 79.2085558029 31.2981116855
9 0.0 119.517030723 69.5365550105
10 0.0 131.850356361 59.2802680342
11 0.0 26.980420147 118.030930459
12 0.0 118.746770625 86.2081163574
13 0.0 31.2775660334 123.531728607
14 0.0 74.4951328919 94.30969372
15 0.0 4.15215003354 122.262845582
16 0.0 84.4847338817 48.6658138986
17 0.0 86.6245198387 91.0162063236
18 0.0 54.8129379563 124.741888625
19 0.0 70.6620694465 39.4171872959
20 0.0 43.6005503069 23.2936974739
21 0.0 105.770053902 110.977861494
22 0.0 61.2801932259 111.921386548
23 0.0 125.667082415 120.664844984
24 0.0 82.6935486086 80.5206886193
25 0.0 46.9639438808 122.496934717
26 0.0 32.8218002151 81.7728818827
27 0.0 94.8184427729 115.72611336
28 0.0 127.310966813 88.7175699836
29 0.0 26.4420800472 65.0116109281
30 0.0 102.863835613 97.4704934407
0 0.2 101.822409711 64.4314048178
1 0.2 34.1487601276 108.670102785
2 0.2 70.7482836246 78.3445186625
3 0.2 80.3567036134 33.2319125787
4 0.2 72.7006559105 91.5050867566
5 0.2 68.2592740323 119.909018076
